nodeNo,x,y,region,newNodeNo
254623683,-73.785543,40.957257,89,88235
443262820,-73.7745,40.971473,89,88236
254672626,-73.788096,40.956892,89,88237
254230212,-73.784197,40.963463,89,88238
254230218,-73.747821,40.967002,89,88239
254218928,-73.748227,40.968065,89,88240
254180689,-73.772263,40.992156,89,88241
254766697,-73.758365,40.993461,89,88242
254177340,-73.772727,40.993085,89,88243
254233468,-73.750318,40.967203,89,88244
254180222,-73.793082,40.970499,89,88245
254671638,-73.762033,40.987063,89,88246
254180115,-73.785897,40.979718,89,88247
254669853,-73.773865,40.957938,89,88248
443262886,-73.772258,40.958706,89,88249
254568567,-73.791299,40.98187,89,88250
254228726,-73.761085,40.955381,89,88251
254638048,-73.7577064,41.0000361,89,88252
254635217,-73.751784,40.970094,89,88253
254216244,-73.765176,40.98286,89,88254
443262916,-73.773426,40.965883,89,88255
254177351,-73.770044,40.995131,89,88256
254572100,-73.787513,40.985477,89,88257
254669872,-73.775054,40.958091,89,88258
254669858,-73.774991,40.958173,89,88259
254217628,-73.776066,40.99478,89,88260
254669860,-73.773935,40.959282,89,88261
254669859,-73.773984,40.95937,89,88262
254669854,-73.7743,40.958467,89,88263
254176784,-73.774621,40.993696,89,88264
254227177,-73.784295,40.986409,89,88265
254227152,-73.767514,40.984116,89,88266
254177840,-73.764866,40.960281,89,88267
254177574,-73.773435,40.991302,89,88268
254177338,-73.773618,40.991725,89,88269
254177336,-73.773937,40.991264,89,88270
254216228,-73.77328,40.980362,89,88271
254177352,-73.768183,40.996091,89,88272
254128181,-73.747729,40.995117,89,88273
254226480,-73.796068,40.990643,89,88274
443262884,-73.772406,40.959798,89,88275
254176839,-73.775169,40.996723,89,88276
254174656,-73.774621,40.996904,89,88277
254815602,-73.780302,40.97749,89,88278
254225487,-73.787743,40.957915,89,88279
254217977,-73.755474,40.991492,89,88280
254216167,-73.758645,40.990775,89,88281
254765574,-73.787089,40.955791,89,88282
254568955,-73.759638,40.972636,89,88283
254175474,-73.786811,40.97705,89,88284
254175450,-73.787218,40.976842,89,88285
254660588,-73.770425,40.985648,89,88286
254568557,-73.789761,40.984187,89,88287
443262913,-73.773177,40.964174,89,88288
254567897,-73.788518,40.988947,89,88289
254567896,-73.788528,40.988901,89,88290
254174660,-73.773798,40.996502,89,88291
254223574,-73.768498,40.994408,89,88292
254174069,-73.766824,40.992474,89,88293
254879360,-73.781965,40.971231,89,88294
254567006,-73.779124,40.965386,89,88295
254673382,-73.795722,40.971141,89,88296
254860414,-73.796332,40.989922,89,88297
254860283,-73.750137,40.973931,89,88298
254171026,-73.792078,40.96064,89,88299
254662963,-73.784576,40.974377,89,88300
254662953,-73.784446,40.9739,89,88301
254219835,-73.769079,40.959937,89,88302
254219834,-73.769066,40.959801,89,88303
254219757,-73.79344,41.00038,89,88304
254760425,-73.770406,40.958932,89,88305
254563058,-73.791797,40.970729,89,88306
254218584,-73.775625,40.966308,89,88307
254725032,-73.750755,41.000784,89,88308
254723351,-73.7926,40.966863,89,88309
254216168,-73.758445,40.99037,89,88310
254709365,-73.793012,40.961456,89,88311
254165599,-73.758154,40.976881,89,88312
254217630,-73.777067,40.994444,89,88313
254758294,-73.749357,40.974037,89,88314
254168107,-73.760184,40.95559,89,88315
254609902,-73.790681,40.980617,89,88316
254216339,-73.784987,40.980172,89,88317
254117352,-73.772469,40.98399,89,88318
254804382,-73.775436,40.955206,89,88319
254804377,-73.775729,40.954411,89,88320
261440336,-73.7312551,40.5891986,91,88321
261406006,-73.7320529,40.589253,91,88322
261440330,-73.724912,40.5887609,91,88323
261405516,-73.7241185,40.588704,91,88324
261440329,-73.7233294,40.5886475,91,88325
42809369,-73.74062,40.599301,91,88326
42864191,-73.739151,40.600224,91,88327
261440324,-73.7202053,40.5884001,91,88328
261403190,-73.7193975,40.5880766,91,88329
261440299,-73.718523,40.588349,91,88330
261403191,-73.719355,40.588458,91,88331
42809385,-73.741207,40.595984,91,88332
42862417,-73.740173,40.595049,91,88333
261439072,-73.730304,40.608828,91,88334
261440027,-73.7324934,40.6077584,91,88335
261439076,-73.7308,40.609245,91,88336
261439639,-73.731279,40.609019,91,88337
261417746,-73.731741,40.609552,91,88338
261389763,-73.724486,40.609373,91,88339
261388022,-73.725524,40.608808,91,88340
261389757,-73.726848,40.608288,91,88341
261439598,-73.70208,40.588313,91,88342
261413406,-73.702078,40.5860025,91,88343
261439531,-73.712019,40.587678,91,88344
261414481,-73.711028,40.587632,91,88345
261437111,-73.738573,40.591241,91,88346
261488476,-73.73933,40.591277,91,88347
42915596,-73.7466629,40.601751,91,88348
261389534,-73.7376807,40.6091512,91,88349
261389532,-73.736778,40.609517,91,88350
261389531,-73.736284,40.60974,91,88351
261467931,-73.740082,40.591308,91,88352
42809365,-73.740246,40.598675,91,88353
42846924,-73.7421566,40.5981689,91,88354
261440340,-73.7344401,40.5894157,91,88355
261383039,-73.733611,40.5893592,91,88356
261404107,-73.701507,40.588311,91,88357
42908687,-73.7471017,40.603189,91,88358
261440334,-73.7296975,40.5890925,91,88359
261380253,-73.7288682,40.589036,91,88360
261440333,-73.7280274,40.5889787,91,88361
261428576,-73.728293,40.609757,91,88362
261378667,-73.7352115,40.5894683,91,88363
261373640,-73.724956,40.604959,91,88364
42833466,-73.743023,40.596022,91,88365
42833452,-73.739736,40.595953,91,88366
261440318,-73.717427,40.58821,91,88367
261372482,-73.715413,40.58795,91,88368
261440313,-73.713423,40.58779,91,88369
261372484,-73.715311,40.588672,91,88370
261440306,-73.704959,40.588308,91,88371
261368307,-73.705539,40.58831,91,88372
261368936,-73.737619,40.609798,91,88373
261466305,-73.737813,40.59121,91,88374
261436367,-73.7394398,40.5896906,91,88375
42806703,-73.742877,40.606462,91,88376
42906038,-73.743617,40.605703,91,88377
42806691,-73.74079,40.604388,91,88378
42906015,-73.741159,40.604107,91,88379
42806688,-73.7396989,40.6037584,91,88380
42906024,-73.7401161,40.6030611,91,88381
261488503,-73.7342725,40.5911106,91,88382
42809364,-73.7397485,40.5978561,91,88383
42820459,-73.7441746,40.5965677,91,88384
460027583,-73.7390361,40.5979343,91,88385
261343085,-73.7376113,40.598384,91,88386
42885776,-73.7464407,40.6033019,91,88387
261437490,-73.732284,40.607199,91,88388
42809382,-73.740906,40.594783,91,88389
42809375,-73.741122,40.600199,91,88390
261439635,-73.732733,40.608443,91,88391
261437109,-73.738838,40.587413,91,88392
261446174,-73.7403348,40.5875104,91,88393
261436368,-73.740197,40.589721,91,88394
1701267138,-73.7456178,40.6026006,91,88395
42820493,-73.74574,40.603403,91,88396
42820487,-73.745405,40.601955,91,88397
261368931,-73.741448,40.608291,91,88398
280857657,-73.7396626,40.6059238,91,88399
42873651,-73.7471281,40.5956504,91,88400
261437112,-73.738491,40.592457,91,88401
261436366,-73.7386801,40.5896697,91,88402
261413413,-73.704382,40.586136,91,88403
830499465,-73.7043656,40.5846404,91,88404
261435903,-73.724365,40.596857,91,88405
261467160,-73.725374,40.597093,91,88406
261435901,-73.724467,40.597887,91,88407
261467153,-73.722787,40.599841,91,88408
42788475,-73.7409,40.596492,91,88409
42806706,-73.74352,40.606952,91,88410
42870939,-73.744261,40.606132,91,88411
42856218,-73.743205,40.605231,91,88412
261435893,-73.72613,40.59929,91,88413
261461518,-73.724772,40.600908,91,88414
42806695,-73.741623,40.605325,91,88415
42864227,-73.743468,40.604223,91,88416
42806699,-73.742213,40.605927,91,88417
261413426,-73.706839,40.5868198,91,88418
830470909,-73.7086579,40.5869319,91,88419
42806727,-73.74494,40.608601,91,88420
42848819,-73.746161,40.609407,91,88421
42806715,-73.74514,40.609867,91,88422
830478070,-73.7427113,40.589808,91,88423
443257317,-73.7416867,40.5897754,91,88424
261383041,-73.7334828,40.5909086,91,88425
42845860,-73.74565,40.608499,91,88426
261378670,-73.7350278,40.5912996,91,88427
830477868,-73.7417403,40.5892784,91,88428
261361928,-73.7368801,40.5895391,91,88429
830484019,-73.7370126,40.5879992,91,88430
42906048,-73.74707,40.601453,91,88431
42906028,-73.741095,40.603732,91,88432
42906018,-73.7417959,40.6045776,91,88433
261381720,-73.7354,40.606474,91,88434
261380804,-73.7320926,40.6066856,91,88435
261380032,-73.729743,40.608187,91,88436
261413849,-73.740948,40.58975,91,88437
261361907,-73.7359118,40.5904653,91,88438
830477677,-73.7358806,40.590924,91,88439
830475467,-73.7364732,40.5900557,91,88440
830475475,-73.7367734,40.5905772,91,88441
261420815,-73.724273,40.597425,91,88442
42864201,-73.74089,40.601585,91,88443
1398950139,-73.7391293,40.6031808,91,88444
1398950096,-73.7383998,40.5995314,91,88445
261381565,-73.7387948,40.5880724,91,88446
261386772,-73.742906,40.608336,91,88447
261368920,-73.742528,40.607722,91,88448
261386962,-73.729313,40.609496,91,88449
833517554,-73.7367465,40.592,91,88450
261433996,-73.72511,40.602079,91,88451
42806725,-73.7445,40.607885,91,88452
42806709,-73.744386,40.607456,91,88453
261435905,-73.724566,40.595306,91,88454
261399082,-73.724486,40.595976,91,88455
261381567,-73.7403048,40.5881344,91,88456
261381566,-73.7395508,40.5881035,91,88457
460024361,-73.7370304,40.5953555,91,88458
261341700,-73.7368051,40.5965245,91,88459
42864216,-73.742318,40.602936,91,88460
42864207,-73.741729,40.602296,91,88461
42864222,-73.7431647,40.6038811,91,88462
42903624,-73.746205,40.597434,91,88463
42928551,-73.7461971,40.5981527,91,88464
261383037,-73.7337862,40.5872431,91,88465
261446171,-73.7345926,40.587276,91,88466
261414751,-73.740884,40.605748,91,88467
261373613,-73.727159,40.599768,91,88468
261485109,-73.7060988,40.5888526,91,88469
261413425,-73.7061251,40.5868157,91,88470
261485107,-73.7060983,40.5848767,91,88471
42903622,-73.745296,40.597431,91,88472
261368916,-73.742936,40.607422,91,88473
42845842,-73.740299,40.601219,91,88474
261482880,-73.731182,40.590306,91,88475
261368308,-73.7055409,40.5888078,91,88476
261380255,-73.728828,40.589757,91,88477
261471392,-73.729658,40.58991,91,88478
261373635,-73.726142,40.603189,91,88479
261373621,-73.7267,40.601085,91,88480
261375842,-73.732727,40.5907,91,88481
261375841,-73.7328657,40.5893084,91,88482
261375839,-73.732988,40.5871975,91,88483
261419717,-73.730401,40.590103,91,88484
261381568,-73.7410618,40.5881655,91,88485
261430570,-73.73968,40.607431,91,88486
261460727,-73.738132,40.60795,91,88487
261460724,-73.7405615,40.6070822,91,88488
261380251,-73.7289859,40.5869285,91,88489
261446169,-73.7298436,40.5869847,91,88490
261446168,-73.7281866,40.5868918,91,88491
261406007,-73.73197,40.590507,91,88492
42831816,-73.746215,40.596239,91,88493
42831814,-73.7453058,40.5962346,91,88494
261432097,-73.723155,40.595253,91,88495
261399085,-73.723079,40.595875,91,88496
261380803,-73.7352137,40.6059544,91,88497
42820462,-73.744432,40.597427,91,88498
261381564,-73.7380289,40.5880409,91,88499
261420425,-73.726411,40.589931,91,88500
42814009,-73.7471063,40.5974328,91,88501
261381322,-73.734874,40.605092,91,88502
261381317,-73.7322935,40.60569,91,88503
261381315,-73.7317395,40.6058216,91,88504
261380036,-73.728927,40.606817,91,88505
261380034,-73.7294131,40.6076708,91,88506
261378665,-73.7353602,40.5873248,91,88507
42898348,-73.7467109,40.6024626,91,88508
261389538,-73.740197,40.60817,91,88509
1398950110,-73.7380789,40.5973696,91,88510
261367745,-73.7382203,40.5959529,91,88511
460030522,-73.7379423,40.5895961,91,88512
261419317,-73.7358346,40.5918341,91,88513
261419315,-73.7359789,40.5895206,91,88514
261419314,-73.7361672,40.5873301,91,88515
261480222,-73.704945,40.5846485,91,88516
261413418,-73.7049508,40.5866406,91,88517
1398950126,-73.738057,40.5978031,91,88518
42914977,-73.7422868,40.5986913,91,88519
42820442,-73.746841,40.609109,91,88520
261373650,-73.723747,40.606863,91,88521
261503563,-73.722951,40.606604,91,88522
261373646,-73.723901,40.606225,91,88523
261425531,-73.722095,40.601754,91,88524
261464962,-73.722202,40.603118,91,88525
261426818,-73.723631,40.597681,91,88526
261420817,-73.722976,40.597311,91,88527
261465799,-73.74033,40.609618,91,88528
42895666,-73.746188,40.598826,91,88529
42929214,-73.746083,40.600579,91,88530
460030266,-73.7377009,40.5901094,91,88531
261377545,-73.742256,40.59274,91,88532
261362124,-73.7423733,40.5911686,91,88533
42895654,-73.7424238,40.5993715,91,88534
261426822,-73.723952,40.59503,91,88535
261399083,-73.723852,40.595931,91,88536
261406004,-73.7321954,40.5871086,91,88537
42871275,-73.745441,40.607721,91,88538
261373667,-73.721442,40.609802,91,88539
261425561,-73.718945,40.60407,91,88540
42864195,-73.739723,40.600754,91,88541
42846930,-73.743491,40.59797,91,88542
42820472,-73.744659,40.598391,91,88543
261476057,-73.7032176,40.5845833,91,88544
261413408,-73.703227,40.5860014,91,88545
42873920,-73.743268,40.599264,91,88546
42894112,-73.7470835,40.5988089,91,88547
279223611,-73.7376113,40.6015186,91,88548
42820437,-73.746659,40.608361,91,88549
261400927,-73.723716,40.604082,91,88550
261367560,-73.7423016,40.6096573,91,88551
261423104,-73.7415,40.592721,91,88552
261423103,-73.741592,40.591366,91,88553
42820478,-73.744805,40.599064,91,88554
2309077874,-73.7385348,40.5980182,91,88555
42892480,-73.744979,40.606502,91,88556
42913069,-73.745146,40.6058888,91,88557
261413850,-73.740837,40.591335,91,88558
261403193,-73.719297,40.589458,91,88559
830494267,-73.7104225,40.5892111,91,88560
261341339,-73.727418,40.601775,91,88561
42820514,-73.7470013,40.6004488,91,88562
625910854,-73.7433731,40.6091044,91,88563
261361374,-73.7155062,40.587265,91,88564
261420420,-73.726622,40.586775,91,88565
261446167,-73.7274088,40.586847,91,88566
261446166,-73.725831,40.586721,91,88567
261368934,-73.739678,40.608987,91,88568
261420423,-73.7264817,40.5888733,91,88569
261440332,-73.7272628,40.5889265,91,88570
261440331,-73.7256761,40.5888156,91,88571
261420819,-73.721958,40.59747,91,88572
261419713,-73.7306075,40.5870173,91,88573
261446170,-73.7313971,40.587063,91,88574
261419716,-73.7304647,40.5891448,91,88575
261405518,-73.724063,40.589756,91,88576
42819450,-73.738911,40.595937,91,88577
261403707,-73.7418835,40.6089982,91,88578
261368306,-73.7055301,40.5868117,91,88579
261467933,-73.740006,40.592729,91,88580
830476636,-73.7372771,40.5916981,91,88581
460030264,-73.7375598,40.5904979,91,88582
42888553,-73.742132,40.600546,91,88583
42878768,-73.74184,40.600213,91,88584
261467162,-73.725476,40.596704,91,88585
830476633,-73.7370451,40.594923,91,88586
42873938,-73.743285,40.600725,91,88587
261368305,-73.7055082,40.5846078,91,88588
1701268977,-73.7467982,40.6045255,91,88589
261500447,-73.7376113,40.6021117,91,88590
261367744,-73.737679,40.594812,91,88591
279224063,-73.7455314,40.5959774,91,88592
261464983,-73.720724,40.606018,91,88593
261461533,-73.721999,40.60676,91,88594
261461523,-73.722513,40.603553,91,88595
261414480,-73.711038,40.5872479,91,88596
261449740,-73.7097952,40.5872497,91,88597
261414501,-73.708975,40.589162,91,88598
261444701,-73.70685,40.588295,91,88599
42930639,-73.739407,40.594857,91,88600
279223638,-73.7373665,40.6051171,91,88601
261440307,-73.706842,40.587602,91,88602
261413407,-73.702653,40.5860019,91,88603
261457577,-73.7026436,40.5845793,91,88604
261413410,-73.7038007,40.5860008,91,88605
261453797,-73.7037888,40.5845725,91,88606
261363922,-73.7020589,40.5845589,91,88607
261413438,-73.7186821,40.5876937,91,88608
261446160,-73.718771,40.586199,91,88609
261413435,-73.7179231,40.5873617,91,88610
261446158,-73.717993,40.586139,91,88611
261413429,-73.7110571,40.5868067,91,88612
261404106,-73.701502,40.5860031,91,88613
261363921,-73.7011119,40.58399,91,88614
261440305,-73.704384,40.58831,91,88615
261440303,-73.703233,40.588312,91,88616
261440302,-73.702652,40.588311,91,88617
279224049,-73.7391133,40.5980451,91,88618
261413851,-73.740742,40.59267,91,88619
42873930,-73.74262,40.59485,91,88620
261362764,-73.7077716,40.5868125,91,88621
261455108,-73.7115311,40.5869472,91,88622
261504408,-73.7380797,40.6086625,91,88623
261412808,-73.6999561,40.5883242,91,88624
261394695,-73.7005296,40.5883239,91,88625
261412807,-73.6999342,40.5860047,91,88626
261394694,-73.7005404,40.5860041,91,88627
625911457,-73.7438292,40.608351,91,88628
42831818,-73.7471053,40.5961588,91,88629
42820455,-73.744009,40.596034,91,88630
279223602,-73.7370626,40.5966182,91,88631
460019971,-73.7368388,40.5988598,91,88632
261459303,-73.736411,40.607538,91,88633
830482719,-73.7370648,40.5873713,91,88634
261460241,-73.739393,40.6064637,91,88635
261400933,-73.722205,40.606124,91,88636
261394721,-73.71767,40.609728,91,88637
830584631,-73.7077717,40.5863049,91,88638
279223911,-73.7367787,40.5998047,91,88639
42873922,-73.743459,40.60021,91,88640
42878762,-73.7406344,40.6002517,91,88641
42878757,-73.738457,40.601596,91,88642
460027962,-73.7363152,40.5984361,91,88643
42928530,-73.738509,40.600603,91,88644
460027966,-73.7359593,40.597906,91,88645
261453685,-73.721713,40.58958,91,88646
460027757,-73.7372851,40.5985665,91,88647
261405515,-73.724274,40.586605,91,88648
261446165,-73.725066,40.586663,91,88649
261356432,-73.717288,40.609478,91,88650
261445595,-73.723478,40.586546,91,88651
460027737,-73.7358578,40.5979474,91,88652
42820426,-73.745857,40.604955,91,88653
42820480,-73.745043,40.600203,91,88654
443251285,-73.7173998,40.5874198,91,88655
42928524,-73.7431428,40.598576,91,88656
261356452,-73.714807,40.608532,91,88657
261455190,-73.70439,40.588712,91,88658
830584750,-73.7076697,40.5855985,91,88659
830584749,-73.7076752,40.5850515,91,88660
261403187,-73.7195638,40.5862638,91,88661
261446161,-73.720361,40.586315,91,88662
460027741,-73.7363152,40.5985274,91,88663
261440327,-73.72178,40.5885365,91,88664
42873939,-73.7434572,40.6014967,91,88665
261403708,-73.7409607,40.6093922,91,88666
42823146,-73.74417,40.604995,91,88667
42864238,-73.744682,40.605625,91,88668
42823148,-73.744844,40.603556,91,88669
42820485,-73.745267,40.601299,91,88670
42820483,-73.745151,40.600721,91,88671
42814521,-73.743695,40.6037616,91,88672
261401273,-73.7189307,40.5946341,91,88673
261401265,-73.721569,40.595202,91,88674
261399088,-73.721609,40.59575,91,88675
42820432,-73.746472,40.607583,91,88676
42820424,-73.745579,40.603864,91,88677
42820429,-73.746356,40.607083,91,88678
261399086,-73.722256,40.595809,91,88679
261445529,-73.722367,40.5951079,91,88680
42820450,-73.743701,40.594974,91,88681
261499261,-73.7081855,40.5883842,91,88682
261399081,-73.725424,40.596041,91,88683
42819452,-73.738893,40.596795,91,88684
42819447,-73.73856,40.594709,91,88685
261446164,-73.722714,40.586489,91,88686
261446163,-73.721931,40.586432,91,88687
261446162,-73.721131,40.586373,91,88688
261495530,-73.739232,40.592694,91,88689
261440328,-73.7225621,40.5885925,91,88690
261440326,-73.7209783,40.5884791,91,88691
42864219,-73.7426522,40.6033309,91,88692
1701268453,-73.7417251,40.6039077,91,88693
261394715,-73.717942,40.608811,91,88694
261394696,-73.70056,40.588933,91,88695
261394692,-73.700539,40.584028,91,88696
42814519,-73.7432572,40.6028085,91,88697
1701267697,-73.743947,40.6029507,91,88698
261440304,-73.703811,40.588311,91,88699
261341358,-73.731227,40.6027,91,88700
261440320,-73.715174,40.630056,92,88701
261411204,-73.716073,40.629366,92,88702
261440319,-73.713789,40.628936,92,88703
261411200,-73.71468,40.628257,92,88704
42858358,-73.73113,40.652192,92,88705
42923903,-73.731195,40.650787,92,88706
261439339,-73.702311,40.640487,92,88707
261439298,-73.702658,40.641126,92,88708
261386983,-73.72539,40.638707,92,88709
261488454,-73.726007,40.639202,92,88710
261488453,-73.726491,40.638841,92,88711
261439297,-73.70307,40.641838,92,88712
261439296,-73.703462,40.642456,92,88713
261439295,-73.703851,40.643074,92,88714
261439288,-73.705659,40.645888,92,88715
261439285,-73.706128,40.646606,92,88716
261439284,-73.706626,40.647378,92,88717
261439282,-73.707819,40.649134,92,88718
261439280,-73.708422,40.649986,92,88719
261439277,-73.70855,40.650404,92,88720
261439275,-73.70873,40.651356,92,88721
261439271,-73.708915,40.652369,92,88722
261439263,-73.709622,40.658712,92,88723
261370754,-73.715375,40.65819,92,88724
42858346,-73.7369162,40.6523549,92,88725
42921176,-73.7368941,40.6530595,92,88726
42858344,-73.738565,40.652355,92,88727
42921172,-73.738942,40.653026,92,88728
261490710,-73.728617,40.62962,92,88729
261416409,-73.727802,40.629884,92,88730
261439270,-73.709286,40.654413,92,88731
261436832,-73.709161,40.653731,92,88732
261492371,-73.74264,40.618599,92,88733
261362415,-73.743533,40.618289,92,88734
261491311,-73.722455,40.637046,92,88735
261393651,-73.721603,40.636728,92,88736
261432836,-73.706534,40.64946,92,88737
261432835,-73.707094,40.650762,92,88738
261432833,-73.707262,40.651177,92,88739
261432831,-73.707646,40.652053,92,88740
261430839,-73.702618,40.638851,92,88741
261432578,-73.709662,40.65126,92,88742
261386227,-73.701096,40.658153,92,88743
261438964,-73.718825,40.618654,92,88744
261440661,-73.720563,40.618429,92,88745
261386786,-73.746635,40.616527,92,88746
261484912,-73.745238,40.61651,92,88747
261388530,-73.716156,40.631503,92,88748
261430816,-73.715933,40.632363,92,88749
261430812,-73.716876,40.631191,92,88750
261438971,-73.718895,40.615039,92,88751
261438970,-73.718864,40.615848,92,88752
261438969,-73.718837,40.616298,92,88753
261438967,-73.718782,40.617539,92,88754
261396913,-73.714806,40.629754,92,88755
261427816,-73.709683,40.652433,92,88756
261491893,-73.701215,40.637106,92,88757
261369053,-73.702023,40.637537,92,88758
261425331,-73.703686,40.639915,92,88759
261440282,-73.703441,40.657512,92,88760
261396044,-73.703325,40.655778,92,88761
261396038,-73.704298,40.657367,92,88762
261426971,-73.707374,40.648537,92,88763
261409218,-73.707114,40.624971,92,88764
443237543,-73.706613,40.625338,92,88765
261436821,-73.702321,40.654421,92,88766
261502393,-73.702312,40.655107,92,88767
261409205,-73.710314,40.623472,92,88768
443237536,-73.711342,40.623624,92,88769
261386789,-73.746569,40.618871,92,88770
261425332,-73.704116,40.640517,92,88771
261425335,-73.704674,40.641243,92,88772
261425336,-73.705109,40.641846,92,88773
261425337,-73.705544,40.642447,92,88774
261425135,-73.717763,40.632696,92,88775
261440785,-73.701117,40.641435,92,88776
261377526,-73.70129,40.642349,92,88777
42858394,-73.7268968,40.6520917,92,88778
42904348,-73.7264934,40.6527428,92,88779
1930401954,-73.7469145,40.6117361,92,88780
261368118,-73.745286,40.612359,92,88781
261386773,-73.744129,40.610312,92,88782
42848806,-73.744567,40.610117,92,88783
261419833,-73.706963,40.647912,92,88784
261386959,-73.728904,40.610383,92,88785
261467119,-73.72923,40.61076,92,88786
261386787,-73.746643,40.616969,92,88787
261386779,-73.745607,40.612979,92,88788
261386237,-73.699422,40.655293,92,88789
261488461,-73.700138,40.654674,92,88790
261388548,-73.730063,40.635898,92,88791
261416421,-73.731003,40.635594,92,88792
261416883,-73.709346,40.655106,92,88793
261388547,-73.729715,40.635266,92,88794
261416420,-73.730651,40.634961,92,88795
261388546,-73.72936,40.634633,92,88796
261416419,-73.730301,40.634327,92,88797
261388545,-73.729009,40.634007,92,88798
261416418,-73.729947,40.633696,92,88799
261388543,-73.728674,40.633365,92,88800
261416417,-73.729593,40.633067,92,88801
261388538,-73.727672,40.631499,92,88802
261416411,-73.728551,40.631211,92,88803
261388537,-73.728164,40.632346,92,88804
261416415,-73.729013,40.632019,92,88805
261388023,-73.700551,40.628986,92,88806
261431776,-73.700048,40.628999,92,88807
261340210,-73.74007,40.62505,92,88808
261340209,-73.739932,40.624582,92,88809
261340206,-73.739771,40.624094,92,88810
261376613,-73.725987,40.611278,92,88811
261488367,-73.726174,40.621749,92,88812
261465610,-73.724673,40.622973,92,88813
261387983,-73.727907,40.628357,92,88814
261430786,-73.726973,40.626698,92,88815
261387982,-73.728723,40.628091,92,88816
261430785,-73.72791,40.626761,92,88817
261387981,-73.729544,40.627825,92,88818
261430783,-73.728974,40.626554,92,88819
261440757,-73.714349,40.643102,92,88820
261367554,-73.71475,40.645859,92,88821
261367551,-73.713398,40.644916,92,88822
42858366,-73.729767,40.652165,92,88823
42895380,-73.729733,40.652869,92,88824
42895358,-73.7302699,40.6510042,92,88825
261437663,-73.7420293,40.6125819,92,88826
261462666,-73.7412683,40.6115977,92,88827
261388822,-73.712151,40.643291,92,88828
261403782,-73.712386,40.64296,92,88829
261388020,-73.72702,40.610719,92,88830
261379963,-73.713936,40.630905,92,88831
261379954,-73.713365,40.629333,92,88832
261436824,-73.704881,40.654376,92,88833
261488132,-73.703714,40.65533,92,88834
261490473,-73.728601,40.620714,92,88835
261397850,-73.73184,40.618812,92,88836
42924570,-73.740748,40.658476,92,88837
261436351,-73.702273,40.658783,92,88838
261386455,-73.717919,40.6407,92,88839
261476005,-73.716678,40.640827,92,88840
261388549,-73.730262,40.636254,92,88841
261410258,-73.729772,40.636433,92,88842
261410252,-73.72715,40.631655,92,88843
42810272,-73.746933,40.637031,92,88844
42810260,-73.7445291,40.6388139,92,88845
261386729,-73.704548,40.622598,92,88846
261463653,-73.705639,40.622377,92,88847
261366373,-73.723329,40.637362,92,88848
261423814,-73.741887,40.637392,92,88849
279187292,-73.7437539,40.6372822,92,88850
42888494,-73.7368209,40.6516178,92,88851
42888491,-73.738145,40.651628,92,88852
261487347,-73.708174,40.642284,92,88853
261487346,-73.70781,40.641712,92,88854
1024611770,-73.7450322,40.6573638,92,88855
42925363,-73.744874,40.656145,92,88856
42858353,-73.733006,40.652216,92,88857
42886323,-73.733084,40.650523,92,88858
261490316,-73.721418,40.652215,92,88859
261394093,-73.72155,40.651485,92,88860
261408028,-73.725107,40.631512,92,88861
443251269,-73.723905,40.629367,92,88862
261408027,-73.725936,40.631242,92,88863
443251274,-73.726771,40.630984,92,88864
261402506,-73.707109,40.654728,92,88865
261440272,-73.735493,40.648864,92,88866
261370569,-73.73279,40.649374,92,88867
261370567,-73.732521,40.648718,92,88868
261436357,-73.706489,40.658547,92,88869
261490911,-73.706057,40.657069,92,88870
261391286,-73.711288,40.644337,92,88871
1024611562,-73.7439396,40.6572729,92,88872
42927223,-73.74377,40.656139,92,88873
443251267,-73.71763,40.623628,92,88874
443251264,-73.718163,40.622541,92,88875
443251239,-73.717079,40.624733,92,88876
443251262,-73.718472,40.62189,92,88877
261449502,-73.72569,40.621364,92,88878
443251195,-73.719435,40.62091,92,88879
261388823,-73.712936,40.643625,92,88880
443251219,-73.724141,40.617801,92,88881
443251216,-73.725518,40.617166,92,88882
443251215,-73.72341,40.618144,92,88883
443251203,-73.722366,40.618689,92,88884
261386788,-73.746622,40.617508,92,88885
261451186,-73.744232,40.617474,92,88886
443251204,-73.721513,40.619202,92,88887
443251196,-73.720907,40.619695,92,88888
443251200,-73.720219,40.620265,92,88889
261437664,-73.740859,40.613094,92,88890
261446092,-73.740064,40.612124,92,88891
261395670,-73.708956,40.650033,92,88892
261454042,-73.70501,40.655606,92,88893
261388024,-73.700688,40.629882,92,88894
261411342,-73.699789,40.62996,92,88895
261490290,-73.726824,40.624228,92,88896
261383846,-73.72788,40.624246,92,88897
261438030,-73.714382,40.632322,92,88898
261430819,-73.715272,40.633007,92,88899
261387985,-73.725701,40.629074,92,88900
261407935,-73.726054,40.629706,92,88901
261387984,-73.727093,40.628621,92,88902
261407934,-73.727451,40.629257,92,88903
1024611788,-73.7387216,40.6572905,92,88904
42909931,-73.739937,40.658117,92,88905
261436891,-73.706456,40.623199,92,88906
261386802,-73.746621,40.626882,92,88907
261389152,-73.706814,40.65011,92,88908
261388550,-73.731139,40.637804,92,88909
261486864,-73.711197,40.650324,92,88910
261486164,-73.712457,40.6508,92,88911
261386784,-73.746629,40.615409,92,88912
261439719,-73.721384,40.614881,92,88913
261373609,-73.719171,40.613832,92,88914
261436358,-73.707367,40.658395,92,88915
